STEERING_SERVO_CUR_POS_FRONT,STEERING_SERVO_CUR_POS_REAR,STEERING_SERVO_CURRENT_FRONT,STEERING_SERVO_CURRENT_REAR,STEERING_SERVO_TEMP_FRONT,STEERING_SERVO_TEMP_REAR,time
-61,16,1040,130,62,61,19:13:35.951956
-61,16,1040,120,62,61,19:13:35.962373
-61,16,1040,120,62,61,19:13:35.971678
-61,16,1040,120,62,61,19:13:36.012205
-61,16,1040,120,62,61,19:13:36.042234
-61,16,1040,120,62,61,19:13:36.051439
-61,16,1040,120,62,61,19:13:36.062391
-61,16,1040,110,62,60,19:13:36.072267
-61,16,1040,110,62,60,19:13:36.112033
-61,16,1040,110,62,60,19:13:36.151811
-61,16,1040,110,62,60,19:13:36.162048
-61,16,1040,110,62,60,19:13:36.172206
-61,16,1040,110,62,60,19:13:36.212350
-61,16,1040,110,62,61,19:13:36.242101
-61,16,1040,110,62,61,19:13:36.252051
-61,16,1040,110,62,61,19:13:36.262004
-61,16,1040,110,62,61,19:13:36.272418
-61,16,1040,110,62,61,19:13:36.332106
-61,16,1040,110,62,61,19:13:36.361752
-61,16,1040,100,62,61,19:13:36.372165
-61,16,1040,100,62,61,19:13:36.412053
-61,16,1040,100,62,61,19:13:36.442457
-61,16,1040,100,62,61,19:13:36.452263
-61,16,1040,100,62,61,19:13:36.461248
-61,16,1040,100,62,61,19:13:36.471679
-61,16,1040,130,62,61,19:13:36.512048
-61,16,1040,130,62,61,19:13:36.541741
-61,16,1040,130,62,61,19:13:36.552316
-61,16,1040,130,62,61,19:13:36.561326
-61,16,1040,130,62,61,19:13:36.571786
-61,16,1040,130,62,61,19:13:36.612406
-61,16,1040,120,62,61,19:13:36.642403
-61,16,1040,120,62,61,19:13:36.662164
-61,16,1040,120,62,61,19:13:36.671905
-61,16,1040,120,62,61,19:13:36.712229
-61,16,1040,120,62,61,19:13:36.742222
-61,16,1040,120,62,61,19:13:36.752046
-61,16,1040,120,62,61,19:13:36.762079
-61,16,1040,120,62,61,19:13:36.772154
-61,16,1040,120,62,61,19:13:36.812168
-61,16,1040,120,62,61,19:13:36.842049
-61,16,1040,120,62,61,19:13:36.851949
-61,16,1040,120,62,61,19:13:36.861937
-61,16,1040,110,62,61,19:13:36.871987
-61,16,1040,110,62,61,19:13:36.912037
-61,16,1040,110,62,61,19:13:36.942225
-61,16,1040,110,62,61,19:13:36.951985
-61,16,1040,110,62,61,19:13:36.961918
-61,16,1040,110,62,61,19:13:36.971677
-61,16,1040,100,62,61,19:13:37.011799
-61,16,1040,100,62,61,19:13:37.041861
-61,16,1040,100,62,61,19:13:37.052390
-61,16,1040,100,62,61,19:13:37.062476
-61,16,1040,100,62,61,19:13:37.072198
-61,16,1040,100,62,61,19:13:37.111976
-61,16,1040,110,62,61,19:13:37.141934
-61,16,1040,110,62,61,19:13:37.152146
-61,16,1040,110,62,61,19:13:37.171779
-61,16,1040,110,62,61,19:13:37.212198
-61,16,1040,110,62,61,19:13:37.241911
-61,16,1040,110,62,61,19:13:37.252343
-61,16,1040,120,62,60,19:13:37.262297
-61,16,1040,120,62,60,19:13:37.272262
-61,16,1040,120,62,60,19:13:37.384821
-61,16,1040,120,62,60,19:13:37.532285
-61,16,1040,120,62,60,19:13:37.542303
-61,16,1040,120,62,60,19:13:37.552485
-61,16,1040,120,62,61,19:13:37.562526
-61,16,1040,120,62,61,19:13:37.571900
-61,16,1040,120,62,61,19:13:37.612214
-61,16,1040,120,62,61,19:13:37.642245
-61,16,1040,120,62,61,19:13:37.651299
-61,16,1040,120,62,61,19:13:37.662595
-61,16,1040,90,62,61,19:13:37.681494
-61,16,1040,90,62,61,19:13:37.722575
-61,16,1040,90,62,61,19:13:37.752406
-61,16,1040,90,62,61,19:13:37.761859
-61,16,1040,90,62,61,19:13:37.772118
-61,16,1040,90,62,61,19:13:37.811631
-61,16,1040,90,62,61,19:13:37.842581
-61,16,1040,90,62,61,19:13:37.852318
-61,16,1040,90,62,61,19:13:37.862388
-61,16,1040,90,62,61,19:13:37.872218
-61,16,1040,90,62,61,19:13:37.911973
-61,16,1040,90,62,61,19:13:37.941827
-61,16,1040,110,62,61,19:13:37.952220
-61,16,1040,110,62,61,19:13:37.962218
-61,16,1040,110,62,61,19:13:37.971632
-61,16,1040,110,62,61,19:13:38.011744
-61,16,1040,110,62,61,19:13:38.041632
-61,16,1040,110,62,61,19:13:38.052111
-61,16,1040,120,62,61,19:13:38.062365
-61,16,1040,120,62,61,19:13:38.071760
-61,16,1040,120,62,61,19:13:38.112365
-61,16,1040,120,62,61,19:13:38.141635
-61,16,1040,120,62,61,19:13:38.152727
-61,16,1040,120,62,61,19:13:38.162026
-61,16,1040,120,62,61,19:13:38.171710
-61,16,1040,120,62,61,19:13:38.241836
-61,16,1040,120,62,61,19:13:38.252346
-61,16,1040,120,62,61,19:13:38.262434
-61,16,1040,120,62,61,19:13:38.271908
-61,16,1040,120,62,61,19:13:38.332464
-61,16,1040,130,62,61,19:13:38.361580
-61,16,1040,130,62,61,19:13:38.372149
-61,16,1040,130,62,61,19:13:38.411789
-61,16,1040,130,62,61,19:13:38.442554
-61,16,1040,130,62,61,19:13:38.452490
-61,16,1040,130,62,61,19:13:38.462545
-61,16,1050,120,62,61,19:13:38.472480
-61,16,1050,120,62,61,19:13:38.512373
-61,16,1050,120,62,61,19:13:38.542483
-61,16,1050,120,62,61,19:13:38.552011
-61,16,1050,120,62,61,19:13:38.562231
-61,16,1050,120,62,61,19:13:38.572563
-61,16,1040,90,62,61,19:13:38.612124
-61,16,1040,90,62,61,19:13:38.641994
-61,16,1040,90,62,61,19:13:38.652597
-61,16,1040,90,62,61,19:13:38.662595
-61,16,1040,90,62,61,19:13:38.671776
-61,16,1040,90,62,61,19:13:38.712205
-61,16,1040,90,62,61,19:13:38.752021
-61,16,1040,90,62,61,19:13:38.762534
-61,16,1040,90,62,61,19:13:38.771917
-61,16,1040,90,62,61,19:13:38.811424
-61,16,1040,90,62,61,19:13:38.841727
-61,16,1040,90,62,61,19:13:38.852237
-61,16,1040,70,62,61,19:13:38.862670
-61,16,1040,70,62,61,19:13:38.872755
-61,16,1040,70,62,61,19:13:38.911665
-61,16,1040,70,62,61,19:13:38.941520
-61,16,1040,70,62,61,19:13:38.952164
-61,16,1040,70,62,61,19:13:38.962445
-61,16,1040,120,62,61,19:13:38.971949
-61,16,1040,120,62,61,19:13:39.012586
-61,16,1040,120,62,61,19:13:39.042716
-61,16,1040,120,62,61,19:13:39.052198
-61,16,1040,120,62,61,19:13:39.062360
-61,16,1040,120,62,61,19:13:39.072603
-61,16,1040,160,62,61,19:13:39.112355
-61,16,1040,160,62,61,19:13:39.142389
-61,16,1040,160,62,61,19:13:39.152240
-61,16,1040,160,62,61,19:13:39.162523
-61,16,1040,160,62,61,19:13:39.172136
-61,16,1040,160,62,61,19:13:39.212266
-61,16,1040,150,62,61,19:13:39.242562
-61,16,1040,150,62,61,19:13:39.262683
-61,16,1040,150,62,61,19:13:39.272008
-61,16,1040,150,62,61,19:13:39.388949
-61,16,1040,150,62,61,19:13:39.532059
-61,16,1040,150,62,61,19:13:39.541551
-61,16,1040,150,62,61,19:13:39.552427
-61,16,1040,150,62,61,19:13:39.562287
-61,16,1040,150,62,61,19:13:39.572541
-61,16,1040,150,62,61,19:13:39.611612
-61,16,1040,150,62,61,19:13:39.642331
-61,16,1040,150,62,61,19:13:39.652179
-61,16,1040,120,61,60,19:13:39.662510
-61,16,1040,120,61,60,19:13:39.671674
-61,16,1040,120,61,60,19:13:39.712397
-61,16,1040,120,61,60,19:13:39.742399
-61,16,1040,120,61,60,19:13:39.752589
-61,16,1040,120,62,61,19:13:39.772544
-61,16,1040,120,62,61,19:13:39.811564
-61,16,1040,120,62,61,19:13:39.842647
-61,16,1040,120,62,61,19:13:39.852143
-61,16,1040,120,62,61,19:13:39.862072
-61,16,1040,120,62,61,19:13:39.872058
-61,16,1040,120,62,61,19:13:39.912684
-61,16,1040,110,62,60,19:13:39.941999
-61,16,1040,110,62,60,19:13:39.951977
-61,16,1040,110,62,60,19:13:39.962663
-61,16,1040,110,62,60,19:13:39.972326
-61,16,1040,110,62,60,19:13:40.012241
-61,16,1040,110,62,60,19:13:40.041872
-61,16,1040,160,62,60,19:13:40.052258
-61,16,1040,160,62,60,19:13:40.062431
-61,16,1040,160,62,60,19:13:40.072288
-61,16,1040,160,62,60,19:13:40.112128
-61,16,1040,160,62,60,19:13:40.142123
-61,16,1040,160,62,60,19:13:40.152117
-61,16,1040,140,62,61,19:13:40.162602
-61,16,1040,140,62,61,19:13:40.172552
-61,16,1040,140,62,61,19:13:40.212519
-61,16,1040,140,62,61,19:13:40.242554
-61,16,1040,140,62,61,19:13:40.252360
-61,16,1040,140,62,61,19:13:40.262196
-61,16,1040,120,62,61,19:13:40.282487
-61,16,1040,120,62,61,19:13:40.342473
-61,16,1040,120,62,61,19:13:40.372445
-61,16,1040,120,62,61,19:13:40.412596
-61,16,1040,120,62,61,19:13:40.442736
-61,16,1040,120,62,61,19:13:40.452202
-61,16,1040,130,62,61,19:13:40.462356
-61,16,1040,130,62,61,19:13:40.472269
-61,16,1040,130,62,61,19:13:40.512059
-61,16,1040,130,62,61,19:13:40.541540
-61,16,1040,130,62,61,19:13:40.552554
-61,16,1040,130,62,61,19:13:40.562574
-61,16,1040,90,62,60,19:13:40.571640
-61,16,1040,90,62,60,19:13:40.612766
-61,16,1040,90,62,60,19:13:40.641713
-61,16,1040,90,62,60,19:13:40.652365
-61,16,1040,90,62,60,19:13:40.662506
-61,16,1040,90,62,60,19:13:40.672266
-61,16,1040,110,62,61,19:13:40.711764
-61,16,1040,110,62,61,19:13:40.742093
-61,16,1040,110,62,61,19:13:40.752403
-61,16,1040,110,62,61,19:13:40.762430
-61,16,1040,110,62,61,19:13:40.772132
-61,16,1040,100,62,61,19:13:40.842753
-61,16,1040,100,62,61,19:13:40.852247
-61,16,1040,100,62,61,19:13:40.862223
-61,16,1040,100,62,61,19:13:40.874534
-61,16,1040,100,62,61,19:13:40.912408
-61,16,1040,100,62,61,19:13:40.941855
-61,16,1040,100,62,61,19:13:40.952281
-61,16,1040,140,62,61,19:13:40.962279
-61,16,1040,140,62,61,19:13:40.972276
-61,16,1040,140,62,61,19:13:41.012072
-61,16,1040,140,62,61,19:13:41.042621
-61,16,1040,140,62,61,19:13:41.051957
-61,16,1040,140,62,61,19:13:41.062662
-61,16,1040,110,62,61,19:13:41.071952
-61,16,1040,110,62,61,19:13:41.112149
-61,16,1040,110,62,61,19:13:41.142618
-61,16,1040,110,62,61,19:13:41.152318
-61,16,1040,110,62,61,19:13:41.162747
-61,16,1040,110,62,61,19:13:41.172156
-61,16,1040,80,62,61,19:13:41.211532
-61,16,1040,80,62,61,19:13:41.241539
-61,16,1040,80,62,61,19:13:41.252443
-61,16,1040,80,62,61,19:13:41.262703
-61,16,1040,80,62,61,19:13:41.271719
-61,16,1040,80,62,61,19:13:41.331710
-61,16,1040,90,62,61,19:13:41.372279
-61,16,1040,90,62,61,19:13:41.412572
-61,16,1040,90,62,61,19:13:41.442168
-61,16,1040,90,62,61,19:13:41.452844
-61,16,1040,90,62,61,19:13:41.462654
-61,16,1040,90,62,61,19:13:41.472126
-61,16,1040,100,62,60,19:13:41.512589
-61,16,1040,100,62,60,19:13:41.542480
-61,16,1040,100,62,60,19:13:41.552157
-61,16,1040,100,62,60,19:13:41.562586
-61,16,1040,100,62,60,19:13:41.572684
-61,16,1040,100,62,60,19:13:41.612131
-61,16,1040,100,62,61,19:13:41.642006
-61,16,1040,100,62,61,19:13:41.652705
-61,16,1040,100,62,61,19:13:41.662017
-61,16,1040,100,62,61,19:13:41.672164
-61,16,1040,100,62,61,19:13:41.712423
-61,16,1040,100,62,61,19:13:41.742260
-61,16,1040,120,62,61,19:13:41.752336
-61,16,1040,120,62,61,19:13:41.762591
-61,16,1040,120,62,61,19:13:41.771786
-61,16,1040,120,62,61,19:13:41.812731
-61,16,1040,120,62,61,19:13:41.842044
-61,16,1040,160,62,60,19:13:41.862551
-61,16,1040,160,62,60,19:13:41.872718
-61,16,1040,160,62,60,19:13:41.912105
-61,16,1040,160,62,60,19:13:41.941654
-61,16,1040,160,62,60,19:13:41.952035
-61,16,1040,160,62,60,19:13:41.962501
-61,16,1040,160,62,60,19:13:41.972223
-61,16,1040,110,62,61,19:13:42.012540
-61,16,1040,110,62,61,19:13:42.041896
-61,16,1040,110,62,61,19:13:42.052684
-61,16,1040,110,62,61,19:13:42.061964
-61,16,1040,110,62,61,19:13:42.072693
-61,16,1040,110,62,61,19:13:42.112280
-61,16,1040,100,62,61,19:13:42.142454
-61,16,1040,100,62,61,19:13:42.152410
-61,16,1040,100,62,61,19:13:42.162563
-61,16,1040,100,62,61,19:13:42.172002
-61,16,1040,100,62,61,19:13:42.212206
-61,16,1040,100,62,61,19:13:42.242653
-61,16,1040,120,62,61,19:13:42.251946
-61,16,1040,120,62,61,19:13:42.262544
-61,16,1040,120,62,61,19:13:42.272624
-61,16,1040,120,62,61,19:13:42.332683
-61,16,1040,120,62,61,19:13:42.361784
-61,16,1040,110,62,60,19:13:42.382172
-61,16,1040,110,62,60,19:13:42.422275
-61,16,1040,110,62,60,19:13:42.452301
-61,16,1040,110,62,60,19:13:42.462569
-61,16,1040,110,62,60,19:13:42.472665
-61,16,1040,110,62,60,19:13:42.511942
-61,16,1040,110,62,60,19:13:42.542041
-61,16,1040,100,62,61,19:13:42.552652
-61,16,1040,100,62,61,19:13:42.561895
-61,16,1040,100,62,61,19:13:42.572581
-61,16,1040,100,62,61,19:13:42.611662
-61,16,1040,100,62,61,19:13:42.642677
-61,16,1040,100,62,61,19:13:42.652072
-61,16,1040,100,62,60,19:13:42.662632
-61,16,1040,100,62,60,19:13:42.671877
-61,16,1040,100,62,60,19:13:42.712373
-61,16,1040,100,62,60,19:13:42.742645
-61,16,1040,100,62,60,19:13:42.752317
-61,16,1040,100,62,60,19:13:42.762227
-61,16,1040,110,62,61,19:13:42.772254
-61,16,1040,110,62,61,19:13:42.812562
-61,16,1040,110,62,61,19:13:42.842273
-61,16,1040,110,62,61,19:13:42.852146
-61,16,1040,110,62,61,19:13:42.862526
-61,16,1040,110,62,60,19:13:42.882789
-61,16,1040,110,62,60,19:13:42.921795
-61,16,1040,110,62,60,19:13:42.952026
-61,16,1040,110,62,60,19:13:42.961983
-61,16,1040,110,62,60,19:13:42.972643
-61,16,1040,110,62,60,19:13:43.012705
-61,16,1040,110,62,60,19:13:43.042509
-61,16,1040,80,62,61,19:13:43.052300
-61,16,1040,80,62,61,19:13:43.062170
-61,16,1040,80,62,61,19:13:43.072141
-61,16,1040,80,62,61,19:13:43.112118
-61,16,1040,80,62,61,19:13:43.142390
-61,16,1040,80,62,61,19:13:43.152431
-61,16,1040,90,62,61,19:13:43.162043
-61,16,1040,90,62,61,19:13:43.172900
-61,16,1040,90,62,61,19:13:43.212737
-61,16,1040,90,62,61,19:13:43.242505
-61,16,1040,90,62,61,19:13:43.252396
-61,16,1040,90,62,61,19:13:43.262354
-61,16,1040,70,62,61,19:13:43.272025
-61,16,1040,70,62,61,19:13:43.331927
-61,16,1040,70,62,61,19:13:43.362377
-61,16,1040,70,62,61,19:13:43.372066
-61,16,1040,70,62,61,19:13:43.442496
-61,16,1040,70,62,61,19:13:43.452071
-61,16,1050,50,62,60,19:13:43.462244
-61,16,1050,50,62,60,19:13:43.472537
-61,16,1050,50,62,60,19:13:43.512222
-61,16,1050,50,62,60,19:13:43.541821
-61,16,1050,50,62,60,19:13:43.551962
-61,16,1050,50,62,60,19:13:43.562639
-61,16,1040,90,62,60,19:13:43.571930
-61,16,1040,90,62,60,19:13:43.612329
-61,16,1040,90,62,60,19:13:43.642769
-61,16,1040,90,62,60,19:13:43.651996
-61,16,1040,90,62,60,19:13:43.662458
-61,16,1040,90,62,60,19:13:43.672177
-61,16,1040,90,61,60,19:13:43.712713
-61,16,1040,90,61,60,19:13:43.742474
-61,16,1040,90,61,60,19:13:43.752387
-61,16,1040,90,61,60,19:13:43.761711
-61,16,1040,90,61,60,19:13:43.772798
-61,16,1040,90,61,60,19:13:43.812614
-61,16,1040,70,62,61,19:13:43.842623
-61,16,1040,70,62,61,19:13:43.852321
-61,16,1040,70,62,61,19:13:43.862826
-61,16,1040,70,62,61,19:13:43.872394
-61,16,1040,70,62,61,19:13:43.912691
-61,16,1040,70,62,61,19:13:43.952043
-61,16,1040,70,62,61,19:13:43.962510
-61,16,1040,70,62,61,19:13:43.972821
-61,16,1040,70,62,61,19:13:44.011599
-61,16,1040,70,62,61,19:13:44.042131
-61,16,1040,70,62,61,19:13:44.052220
-61,16,1040,70,62,61,19:13:44.062341
-61,16,1040,100,62,61,19:13:44.072761
-61,16,1040,100,62,61,19:13:44.112712
-61,16,1040,100,62,61,19:13:44.142401
-61,16,1040,100,62,61,19:13:44.152103
-61,16,1040,100,62,61,19:13:44.162404
-61,16,1040,100,62,61,19:13:44.172088
-61,16,1040,100,62,60,19:13:44.212837
-61,16,1040,100,62,60,19:13:44.242255
-61,16,1040,100,62,60,19:13:44.252177
-61,16,1040,100,62,60,19:13:44.262384
-61,16,1040,100,62,60,19:13:44.272642
-61,16,1040,100,62,60,19:13:44.332613
-61,16,1040,110,62,61,19:13:44.362573
-61,16,1040,110,62,61,19:13:44.372820
-61,16,1040,110,62,61,19:13:44.412905
-61,16,1040,110,62,61,19:13:44.442549
-61,16,1040,110,62,61,19:13:44.462488
-61,16,1040,110,62,61,19:13:44.472587
-61,16,1040,90,62,61,19:13:44.512543
-61,16,1040,90,62,61,19:13:44.542142
-61,16,1040,90,62,61,19:13:44.552254
-61,16,1040,90,62,61,19:13:44.562220
-61,16,1040,90,62,61,19:13:44.572189
-61,16,1040,90,62,61,19:13:44.612817
-61,16,1050,90,62,61,19:13:44.642308
-61,16,1050,90,62,61,19:13:44.652436
-61,16,1050,90,62,61,19:13:44.662377
-61,16,1050,90,62,61,19:13:44.672434
-61,16,1050,90,62,61,19:13:44.712444
-61,16,1050,90,62,61,19:13:44.742654
-61,16,1050,130,62,61,19:13:44.752161
-61,16,1050,130,62,61,19:13:44.762699
-61,16,1050,130,62,61,19:13:44.772382
-61,16,1050,130,62,61,19:13:44.812319
-61,16,1050,130,62,61,19:13:44.842430
-61,16,1050,130,62,61,19:13:44.852051
-61,16,1050,130,62,61,19:13:44.862098
-61,16,1050,130,62,61,19:13:44.872364
-61,16,1050,130,62,61,19:13:44.912277
-61,16,1050,130,62,61,19:13:44.942447
-61,16,1050,130,62,61,19:13:44.951728
-61,16,1050,100,62,61,19:13:44.972313
-61,16,1050,100,62,61,19:13:45.012715
-61,16,1050,100,62,61,19:13:45.042320
-61,16,1050,100,62,61,19:13:45.051932
-61,16,1050,100,62,61,19:13:45.062298
-61,16,1050,100,62,61,19:13:45.072481
-61,16,1050,100,62,61,19:13:45.112375
-61,16,1040,80,62,61,19:13:45.142498
-61,16,1040,80,62,61,19:13:45.152533
-61,16,1040,80,62,61,19:13:45.162543
-61,16,1040,80,62,61,19:13:45.172434
-61,16,1040,80,62,61,19:13:45.212226
-61,16,1040,80,62,61,19:13:45.242360
-61,16,1040,60,62,61,19:13:45.252040
-61,16,1040,60,62,61,19:13:45.262693
-61,16,1040,60,62,61,19:13:45.271616
-61,16,1040,60,62,61,19:13:45.376667
-61,16,1040,60,62,61,19:13:45.532361
-61,16,1040,60,62,60,19:13:45.552731
-61,16,1040,60,62,60,19:13:45.562023
-61,16,1040,60,62,60,19:13:45.572382
-61,16,1040,60,62,60,19:13:45.612488
-61,16,1040,60,62,60,19:13:45.642353
-61,16,1040,60,62,60,19:13:45.652475
-61,16,1040,60,62,60,19:13:45.662324
-61,16,1040,110,62,61,19:13:45.672850
-61,16,1040,110,62,61,19:13:45.712256
-61,16,1040,110,62,61,19:13:45.742355
-61,16,1040,110,62,61,19:13:45.752343
-61,16,1040,110,62,61,19:13:45.763917
-61,16,1040,110,62,61,19:13:45.772758
-61,16,1040,100,62,61,19:13:45.812541
-61,16,1040,100,62,61,19:13:45.842414
-61,16,1040,100,62,61,19:13:45.852316
-61,16,1040,100,62,61,19:13:45.862312
-61,16,1040,100,62,61,19:13:45.872972
-61,16,1040,100,62,61,19:13:45.912852
-61,16,1040,80,62,61,19:13:45.942829
-61,16,1040,80,62,61,19:13:45.952376
-61,16,1040,80,62,61,19:13:45.962429
-61,16,1040,80,62,61,19:13:45.972451
-61,16,1040,80,62,61,19:13:46.012693
-61,16,1040,80,62,61,19:13:46.042465
-61,16,1040,80,62,61,19:13:46.062496
-61,16,1040,80,62,61,19:13:46.072497
-61,16,1040,80,62,61,19:13:46.112332
-61,16,1040,80,62,61,19:13:46.142499
-61,16,1040,80,62,61,19:13:46.152373
-61,16,1040,80,62,61,19:13:46.162609
-61,16,1040,90,62,61,19:13:46.172222
-61,16,1040,90,62,61,19:13:46.212559
-61,16,1040,90,62,61,19:13:46.242410
-61,16,1040,90,62,61,19:13:46.252112
-61,16,1040,90,62,61,19:13:46.262744
-61,16,1040,90,62,61,19:13:46.272190
-61,16,1040,130,62,61,19:13:46.332344
-61,16,1040,130,62,61,19:13:46.362785
-61,16,1040,130,62,61,19:13:46.372184
-61,16,1040,130,62,61,19:13:46.412329
-61,16,1040,130,62,61,19:13:46.442527
-61,16,1040,130,62,61,19:13:46.452601
-61,16,1040,130,62,61,19:13:46.462734
-61,16,1040,130,62,61,19:13:46.472296
-61,16,1040,130,62,61,19:13:46.512909
-61,16,1040,130,62,61,19:13:46.542644
-61,16,1040,130,62,61,19:13:46.562119
-61,16,1040,130,62,61,19:13:46.571943
-61,16,1040,90,62,61,19:13:46.612001
-61,16,1040,90,62,61,19:13:46.642434
-61,16,1040,90,62,61,19:13:46.651957
-61,16,1040,90,62,61,19:13:46.661980
-61,16,1040,90,62,61,19:13:46.672685
-61,16,1040,90,62,61,19:13:46.712043
-61,16,1040,90,62,61,19:13:46.742352
-61,16,1040,90,62,61,19:13:46.752110
-61,16,1040,90,62,61,19:13:46.762110
-61,16,1040,90,62,61,19:13:46.771956
-61,16,1040,90,62,61,19:13:46.811981
-61,16,1040,90,62,61,19:13:46.842299
-61,16,1040,110,62,61,19:13:46.852059
-61,16,1040,110,62,61,19:13:46.862060
-61,16,1040,110,62,61,19:13:46.871802
-61,16,1040,110,62,61,19:13:46.912048
-61,16,1040,110,62,61,19:13:46.942518
-61,16,1040,110,62,61,19:13:46.951955
-61,16,1040,100,62,61,19:13:46.962654
-61,16,1040,100,62,61,19:13:46.972815
-61,16,1040,100,62,61,19:13:47.012130
-61,16,1040,100,62,61,19:13:47.042604
-61,16,1040,100,62,61,19:13:47.052469
-61,16,1040,60,62,61,19:13:47.072086
-61,16,1040,60,62,61,19:13:47.112090
-61,16,1040,60,62,61,19:13:47.142315
-61,16,1040,60,62,61,19:13:47.152332
-61,16,1040,60,62,61,19:13:47.162718
-61,16,1040,60,62,61,19:13:47.172866
-61,16,1040,60,62,61,19:13:47.212444
-61,16,1040,80,62,61,19:13:47.242670
-61,16,1040,80,62,61,19:13:47.252531
-61,16,1040,80,62,61,19:13:47.262494
-61,16,1040,80,62,61,19:13:47.272593
-61,16,1040,80,62,61,19:13:47.332324
-61,16,1040,80,62,61,19:13:47.362611
-61,16,1040,60,62,61,19:13:47.372044
-61,16,1040,60,62,61,19:13:47.412252
-61,16,1040,60,62,61,19:13:47.442296
-61,16,1040,60,62,61,19:13:47.452127
-61,16,1040,60,62,61,19:13:47.462912
-61,16,1040,60,62,61,19:13:47.472784
-61,16,1050,80,62,61,19:13:47.512647
-61,16,1050,80,62,61,19:13:47.542506
-61,16,1050,80,62,61,19:13:47.552638
-61,16,1050,80,62,61,19:13:47.572796
-61,16,1050,80,62,61,19:13:47.612918
-61,16,1050,80,62,61,19:13:47.642187
-61,16,1070,80,62,61,19:13:47.652236
-61,16,1070,80,62,61,19:13:47.662238
-61,16,1070,80,62,61,19:13:47.672652
-61,16,1070,80,62,61,19:13:47.712399
-61,16,1070,80,62,61,19:13:47.742411
-61,16,1070,80,62,61,19:13:47.752483
-61,16,1060,90,62,61,19:13:47.762690
-61,16,1060,90,62,61,19:13:47.772890
-61,16,1060,90,62,61,19:13:47.811976
-61,16,1060,90,62,61,19:13:47.842757
-61,16,1060,90,62,61,19:13:47.852121
-61,16,1060,90,62,61,19:13:47.862292
-61,16,1060,70,62,61,19:13:47.871999
-61,16,1060,70,62,61,19:13:47.912110
-61,16,1060,70,62,61,19:13:47.942240
-61,16,1060,70,62,61,19:13:47.952058
-61,16,1060,70,62,61,19:13:47.962058
-61,16,1060,70,62,61,19:13:47.972647
-61,16,1050,110,62,61,19:13:48.012931
-61,16,1050,110,62,61,19:13:48.042574
-61,16,1050,110,62,61,19:13:48.052414
-61,16,1050,110,62,61,19:13:48.062423
-61,16,1050,110,62,61,19:13:48.082294
-61,16,1050,110,62,61,19:13:48.122700
-61,16,1040,120,62,61,19:13:48.152588
-61,16,1040,120,62,61,19:13:48.162966
-61,16,1040,120,62,61,19:13:48.172961
-61,16,1040,120,62,61,19:13:48.212625
-61,16,1040,120,62,61,19:13:48.242208
-61,16,1040,120,62,61,19:13:48.252224
-61,16,1040,110,62,61,19:13:48.262717
-61,16,1040,110,62,61,19:13:48.272947
-61,16,1040,110,62,61,19:13:48.331844
-61,16,1040,110,62,61,19:13:48.362916
-61,16,1040,110,62,61,19:13:48.372926
-61,16,1040,110,62,61,19:13:48.413056
-61,16,1040,100,62,61,19:13:48.442676
-61,16,1040,100,62,61,19:13:48.452279
-61,16,1040,100,62,61,19:13:48.462316
-61,16,1040,100,62,61,19:13:48.471826
-61,16,1040,100,62,61,19:13:48.512911
-61,16,1040,100,62,61,19:13:48.542439
-61,16,1040,110,62,61,19:13:48.552626
-61,16,1040,110,62,61,19:13:48.562866
-61,16,1040,110,62,61,19:13:48.582807
-61,16,1040,110,62,61,19:13:48.622919
-61,16,1040,110,62,61,19:13:48.651891
-61,16,1040,110,62,61,19:13:48.662853
-61,16,1040,120,62,60,19:13:48.672668
-61,16,1040,120,62,60,19:13:48.712295
-61,16,1040,120,62,60,19:13:48.742714
-61,16,1040,120,62,60,19:13:48.752385
-61,16,1040,120,62,60,19:13:48.762349
-61,16,1040,120,62,60,19:13:48.772472
-61,16,1050,110,62,61,19:13:48.812394
-61,16,1050,110,62,61,19:13:48.842522
-61,16,1050,110,62,61,19:13:48.852128
-61,16,1050,110,62,61,19:13:48.862122
-61,16,1050,110,62,61,19:13:48.873018
-61,16,1050,110,62,61,19:13:48.912045
-61,16,1040,100,62,61,19:13:48.943079
-61,16,1040,100,62,61,19:13:48.952440
-61,16,1040,100,62,61,19:13:48.962930
-61,16,1040,100,62,61,19:13:48.972665
-61,16,1040,100,62,61,19:13:49.012987
-61,16,1040,100,62,61,19:13:49.042865
-61,16,1040,150,62,61,19:13:49.052806
-61,16,1040,150,62,61,19:13:49.062488
-61,16,1040,150,62,61,19:13:49.072874
-61,16,1040,150,62,61,19:13:49.142733
-61,16,1040,150,62,61,19:13:49.152427
-61,16,1040,150,62,61,19:13:49.162665
-61,16,1040,110,62,61,19:13:49.173099
-61,16,1040,110,62,61,19:13:49.213050
-61,16,1040,110,62,61,19:13:49.243047
-61,16,1040,110,62,61,19:13:49.252055
-61,16,1040,110,62,61,19:13:49.263039
-61,16,1040,110,62,61,19:13:49.272786
-61,16,1040,100,62,61,19:13:49.332364
-61,16,1040,100,62,61,19:13:49.362565
-61,16,1040,100,62,61,19:13:49.372189
-61,16,1040,100,62,61,19:13:49.411855
-61,16,1040,100,62,61,19:13:49.443194
-61,16,1040,100,62,61,19:13:49.452034
-61,16,1040,100,62,61,19:13:49.462623
-61,16,1040,100,62,61,19:13:49.472853
